Recording	Participant	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	77	60116	60195	80		0	0,50271	0,38779	2,81094
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	78	60215	60315	100		0	0,52644	0,44464	2,758
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	79	60375	60475	100		0	0,48838	0,21472	2,78253
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	80	60515	60755	240		0	0,49313	0,17856	2,7394
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	81	60775	61215	440		0	0,43256	0,26374	2,7511
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	82	61255	61655	400		0	0,36306	0,22017	2,81962
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	83	61715	61914	200		0	0,5698	0,34103	2,8081
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	84	62094	62554	460	StudentB	1	0,38777	0,16223	2,85122
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	85	62574	62974	400	StudentA	1	0,38327	0,25055	2,91508
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	86	63014	63394	380	StudentC	1	0,51234	0,16748	2,96256
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	87	63594	64093	500	StudentA	1	0,47423	0,10768	2,99142
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	88	64393	64953	560	StudentC	1	0,4841	0,12281	2,99014
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	89	65153	65512	360	Material	1	0,52889	0,31037	2,97433
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	90	65572	65772	200	Classroom_others	1	0,62592	0,70672	2,90708
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	91	66012	67231	1219	Material	1	0,49901	0,33924	2,88005
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	92	67311	67511	200		0	0,34499	0,11583	2,88797
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	93	67771	67851	80	StudentB	1	0,2755	0,40501	2,7997
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	94	68071	68151	80	StudentA	1	0,2846	0,22084	2,91446
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	95	68171	68331	160	StudentA	1	0,35232	0,16756	2,89959
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	96	68351	68591	240	StudentA	1	0,39992	0,03012	2,92192
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	97	68811	70450	1639	StudentC	1	0,5466	0,12698	2,87647
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	98	70669	70769	100	StudentB	1	0,49149	0,17059	2,8368
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	99	70849	72388	1539	StudentA	1	0,38502	0,12728	2,8336
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	100	72408	72868	460	StudentA	1	0,38188	0,23997	2,83934
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	101	72928	73728	800	StudentB	1	0,50605	0,17892	2,87993
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	102	73768	73948	180	StudentB	1	0,4797	0,32743	2,89074
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	103	74167	74527	360	StudentC	1	0,5433	0,15529	2,88149
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	104	74687	74767	80	StudentB	1	0,33051	0,20074	2,8553
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	105	74787	75027	240	StudentB	1	0,44452	0,11602	2,83579
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	106	75067	75547	480	StudentB	1	0,50014	0,31597	2,8927
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	107	75647	75826	180	StudentB	1	0,67011	0,06218	2,95202
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	108	75846	76506	660	StudentB	1	0,47179	0,26083	2,92357
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	109	76526	77126	600	StudentB	1	0,49991	0,24723	2,86673
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	110	77266	77346	80	StudentB	1	0,44208	0,18758	2,87051
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	111	77386	78525	1139	StudentB	1	0,47241	0,17686	2,88006
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	112	79045	79145	100	Classroom_others	1	0,17638	0,38243	2,94163
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	113	79165	79245	80		0	0,08233	0,35835	2,88637
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	114	79265	79364	100		0	0,18265	0,4039	2,9238
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	115	80464	80624	160	Classroom_others	1	0,52359	0,91603	2,80937
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	116	81523	81823	300	StudentA	0,86669	0,55143	0,1048	3,02198
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	117	82003	82143	140	StudentC	1	0,78845	0,03599	3,02006
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	118	83502	83682	180	Material	1	0,59805	0,44128	2,86796
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	119	83722	83902	180	Material	1	0,54327	0,51432	2,91853
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	120	84122	84941	820	StudentC	1	0,47147	0,10916	2,91711
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	121	85141	85701	560	StudentA	1	0,38286	0,16928	2,87477
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	122	85781	85861	80	StudentC	1	0,76522	0,26238	2,91912
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	123	85921	86840	919	StudentC	1	0,55581	0,18666	2,85873
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	124	86860	88779	1919	Classroom_others	1	0,52929	0,104	2,7366
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	125	89019	89239	220	Classroom_others	1	0,43105	0,17211	2,70257
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	126	89379	89479	100	Classroom_others	0,80005	0,42251	0,61434	2,68602
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	127	89679	89758	80	Classroom_others	1	0,44864	0,97427	2,86119
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	128	90178	90318	140	Classroom_others,StudentA	1	0,50761	0,1279	2,97344
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	129	90338	90558	220	Classroom_others,StudentA	1	0,45967	0,01726	2,94419
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	130	91358	91438	80	Classroom_others	1	0,49987	0,03879	2,87695
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	131	92497	92657	160	Material	1	0,5453	0,76226	2,69657
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	132	92817	93216	400	StudentC	1	0,57372	0,13357	2,84966
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	133	93276	94975	1699	StudentB	1	0,45678	0,13646	2,83953
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	134	95195	95795	600	StudentC	1	0,50082	0,07383	2,90413
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	135	96075	96235	160	StudentA	1	0,36047	0,07304	2,85045
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	136	96535	96874	340	StudentA	1	0,40881	0,06644	2,90195
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	137	96914	97174	260	StudentB	1	0,50919	0,11432	2,87198
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	138	97234	97494	260	StudentC	1	0,60836	0,03628	2,89012
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	139	97554	97914	360	StudentC	1	0,52989	0,00926	2,9094
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	140	98194	98453	260	StudentB	1	0,57677	0,18385	2,89945
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	141	98513	99653	1139	StudentB	1	0,39325	0,09745	2,87092
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	142	101152	101232	80	Material	1	0,41242	0,4737	2,77161
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	143	102191	102351	160	StudentC	1	0,65885	0,22515	2,86317
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	144	102371	102811	440	StudentC	1	0,61955	0,12653	2,86
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	145	103591	103690	100		0	0,19941	0,08671	2,88646
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	146	103750	104270	520	StudentA	1	0,32825	0,0807	2,89947
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	147	104650	104830	180	StudentC	1	0,7373	0,02334	2,95375
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	148	105330	105469	140	StudentA	1	0,34325	0,23165	2,78324
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	149	105489	105969	480	StudentA	1	0,38994	0,07929	2,90396
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	150	106049	106229	180	StudentB	1	0,48639	0,0189	2,96447
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	151	106329	107109	780	StudentC	1	0,66335	0,08315	2,9904
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	152	107228	107528	300	StudentB	1	0,44108	0,03957	2,93297
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	153	107588	107688	100	StudentA	1	0,21427	0,02562	2,94793
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	154	107708	107868	160	StudentA	1	0,31453	0,03929	2,94692
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	155	107888	108248	360	StudentA	1	0,35424	0,03232	2,9702
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	156	108508	108987	480	StudentC	1	0,65464	0,02804	2,88757
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	157	109067	109707	640	StudentB	1	0,41291	0,05367	2,88911
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	158	111706	111866	160	StudentA	0,87502	0,3023	0,15752	2,88289
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	159	116003	116363	360	StudentB	1	0,41383	0,14726	2,84971
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	160	116403	116543	140	Classroom_others	1	0,48771	0,05598	2,88407
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	161	116563	116843	280	Classroom_others	1	0,58176	0,0467	2,85929
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	162	116863	118662	1799	Classroom_others	1	0,6011	0,09177	2,69826
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	163	118722	118922	200	Classroom_others	1	0,44838	0,06207	2,68671
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	164	119202	119601	400	Classroom_others	1	0,37034	0,00692	2,71884
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	165	120121	120621	500	Classroom_others	1	0,51177	0,12305	2,77354
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	166	120641	120841	200	Classroom_others	1	0,56126	0,05419	2,72464
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	167	122280	122520	240	Classroom_others	1	0,25133	0,07945	2,85878
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	168	122580	122799	220	Classroom_others	1	0,41432	0,18673	2,69963
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	169	122819	123499	680	Classroom_others	1	0,37197	0,22682	2,73568
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	170	123659	123779	120	StudentC	1	0,70667	0,27219	2,7876
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	171	123899	125078	1179	StudentB	1	0,42733	0,18962	2,8438
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	172	125258	125518	260	StudentB	1	0,49318	0,23208	2,86514
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	173	125558	125898	340	StudentB	1	0,53255	0,03252	2,93339
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	174	125938	130455	4517	StudentB	1	0,52812	0,12508	2,84107
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	175	131415	132014	600	StudentB	1	0,58603	0,12963	2,85395
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	176	132234	132334	100	StudentB	1	0,5194	0,10212	2,8178
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	177	133014	133873	859	StudentB	1	0,49373	0,12758	2,92825
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	178	134053	134173	120	Classroom_others	1	0,52235	0,42758	2,69966
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	179	134873	135592	720	StudentB	1	0,53513	0,15623	2,85826
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	180	136172	136352	180	StudentB	1	0,55036	0,26979	2,96587
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	181	137091	137231	140	StudentB	1	0,36473	0,32734	2,73553
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	182	137251	137571	320	StudentB	1	0,44261	0,27584	2,84243
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	183	137711	137791	80	StudentB	1	0,4944	0,29783	2,80776
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	184	139030	139150	120	Classroom_others	1	0,7444	0,37977	2,78021
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	185	139170	139510	340	StudentC	1	0,59892	0,37913	2,80122
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	186	139750	140549	800	StudentA	1	0,4316	0,18684	2,82026
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	187	140909	141529	620	StudentC	1	0,58985	0,14083	2,85925
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	188	141809	142468	660	StudentA	1	0,39966	0,1278	2,84618
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	189	144467	144967	500	StudentC	1	0,61275	0,21663	2,84731
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	190	145366	145706	340	StudentC	1	0,68862	0,37144	2,93131
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	191	145826	145926	100	StudentA	1	0,19339	0,35817	2,95477
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	192	145946	146066	120	StudentA	1	0,2796	0,3581	2,98399
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	193	146086	146226	140	StudentA	1	0,23042	0,3491	2,86659
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	194	146366	146446	80	StudentC	1	0,70859	0,30009	2,94072
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	195	146466	147685	1219	StudentC	1	0,65413	0,29978	2,90742
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	196	147805	147925	120	Material	1	0,48057	0,89774	2,84393
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	197	148765	148884	120	StudentC	1	0,70541	0,33318	2,90952
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	198	148964	149144	180	StudentC	1	0,66282	0,28108	2,92027
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	199	149284	149384	100	StudentC	1	0,67271	0,2502	2,80349
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	200	149404	149484	80	StudentC	1	0,65969	0,12432	2,90289
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	201	151263	151563	300	StudentC	1	0,69931	0,38961	2,98781
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	202	152283	152402	120	StudentA	1	0,2689	0,46089	3,0164
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	203	152502	152722	220	Material	1	0,53557	0,90662	2,8475
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	204	153462	153602	140	Material	1	0,52637	0,55143	2,94594
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	205	153862	153962	100	Material	1	0,53281	0,53206	2,85494
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	206	155361	155581	220	StudentC	1	0,71416	0,31369	3,07348
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	207	158419	158899	480	StudentC	1	0,6486	0,19246	2,90785
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	208	159179	159278	100	StudentA	1	0,25006	0,36853	2,95665
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	209	159578	159838	260	StudentA	1	0,15019	0,26888	2,76228
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	210	160098	160218	120	StudentC	1	0,72234	0,18232	2,89094
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	211	160238	161377	1139	StudentC	1	0,72034	0,11684	2,91055
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	212	161617	161877	260	StudentA	1	0,2804	0,3285	2,96915
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	213	161977	162317	340	StudentA	1	0,29699	0,31907	2,97688
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	214	162337	162437	100	StudentA	0,80008	0,2134	0,35298	2,90723
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	215	162597	164855	2259	StudentC	1	0,79641	0,11965	2,94523
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	216	165155	165975	820	StudentA	1	0,33345	0,16985	2,87199
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	217	166135	166394	260	StudentC	1	0,73145	0,26373	2,8894
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	218	166434	167034	600	StudentC	1	0,76997	0,17116	2,99121
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	219	167254	167674	420	StudentA	1	0,34479	0,10825	2,91691
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	220	167874	169253	1379	StudentC	0,97102	0,73364	0,07347	2,94388
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	221	169333	170392	1059	StudentB	1	0,33633	0,16213	2,89661
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	222	170472	171012	540	StudentC	0,96294	0,69215	0,10346	2,91756
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	223	171172	171411	240	StudentA	1	0,35644	0,19046	2,88416
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	224	171471	171851	380	StudentA	1	0,33306	0,16545	2,91348
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	225	174030	174350	320	StudentA	1	0,25647	0,03757	2,87345
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	226	174670	175089	420	StudentC	1	0,69627	0,04024	2,94464
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	227	175209	175309	100		0	0,36931	0,14375	2,88021
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	228	175349	175769	420	StudentA	1	0,30912	0,15446	2,94406
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	229	175809	175989	180	StudentB	1	0,50132	0,09864	2,92704
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	230	176109	176369	260	StudentC	1	0,74432	0,06587	2,9918
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	231	176469	177648	1179	StudentC	1	0,69258	0,07635	2,9556
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	232	177748	178108	360	StudentB	1	0,4006	0,13941	2,93869
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	233	178228	178567	340	StudentC	1	0,67436	0,23713	2,98488
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	234	179687	179987	300	StudentC	1	0,53403	0,08414	2,99062
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	235	180546	180626	80		0	0,30217	0,15048	3,00438
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	236	184704	184924	220	StudentC	1	0,57451	0,36364	2,90286
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	237	185543	186003	460	StudentC	1	0,73716	0,55974	2,99552
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	238	186663	187162	500	Material	1	0,43363	0,85552	2,83287
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	239	187402	187762	360	StudentC	0,88888	0,62677	0,57141	3,11859
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	240	187882	188282	400	Material	1	0,40786	0,80089	3,01788
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	241	188302	188462	160	Material	1	0,46888	0,90036	2,92085
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	242	189041	189241	200	StudentC	1	0,71384	0,47369	2,9726
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	243	189261	189541	280	StudentC	1	0,70314	0,45434	3,10115
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	244	189661	189821	160	Material	1	0,42955	0,80558	3,03506
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	245	189901	190001	100	Material	1	0,43166	0,82531	2,79746
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	246	190181	190580	400	Material	1	0,43176	0,52227	2,98203
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	247	190700	190880	180	StudentC	1	0,72833	0,44287	3,10527
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	248	190900	191060	160	StudentC	1	0,69955	0,33755	3,1485
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	249	193279	193499	220	StudentC	1	0,62073	0,12171	2,96903
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	250	193759	194198	440	StudentA	1	0,40572	0,24	2,9035
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	251	194258	194478	220	StudentB	1	0,49941	0,2055	2,974
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	252	194598	195038	440	StudentC	1	0,59541	0,08481	3,0043
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	253	195238	195797	560	StudentA	1	0,41432	0,11462	2,98056
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	254	195957	196177	220	Classroom_others	1	0,50094	0,90919	2,93878
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	255	196477	196917	440	StudentC	1	0,71284	0,13069	3,11387
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	256	196977	197397	420	StudentB	1	0,4878	0,11549	2,98132
